group_id	source_group_id	source_component	source_dataset	label	binary_label	label_type	evidence_grade
CryptoBounty-Malicious_g_4cdb4c13b2599b5a4b74	group_badd9d9459edee02	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4cf3f27dceb2ad324c4d	group_0f369e7f3515252b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4cf738e35ac196b40a6d	group_61928a617db2b33d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d015163c9ec1c0ac7c3	group_474aa5282f067a53	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d213f40f0515ce63418	group_da48b15f073cfbb1	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d2e28cf5bc808406169	group_3a43cf7cf07c029e	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d4b2af90f1226b00094	group_d88243231d675b3b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d6e6663474153be8729	group_e232efd9369c513e	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4d9efbdb6357e4fe106c	group_53b426a6ee91c053	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4db0a9ac77f06c018f85	group_f94ce8ec47fc5853	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4dccf9d270526cb3eb75	group_54bc7ac452356965	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4dfd773f4fedf213e5b2	group_d8ddc0911c577d3a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4dfd9ed195771b72e356	group_5f16dfcc7acd5fa2	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4e1039ed700142e7986a	group_73a3a83f47a96722	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4e5e4e867560b17e487f	group_953a32c0a07e920b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4e6da4056b03937609e8	group_7c35f8cd609d5dbd	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4e8265e0545b261fbc1d	group_901b25ac8989d421	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4eb76165856259cf378d	group_b90e647bf7b8d56c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4edc377284d63e78d22f	group_4ac64316d5029f46	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4f1e82281cabbee9f859	group_650e53fbb1f243a0	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4f213c90c77fd24fc5e2	group_43779d4585ec437e	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4f4704ce14b4961c5538	group_c1f5b8d0b56dcd05	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4f9cc1047bbb8b4f2357	group_3f5f575b012dbca2	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4fafa285a37966744a81	group_80e13f7478bd65ca	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4fafffec314ea7bd5780	group_f35e148327fd413b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4fc1307636843f50f9af	group_0c1ff94fb41cc219	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4fc2c1bdc228a50ce6d8	group_0dab2c17c01c8be3	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_4fc82ac189bd532bf72f	group_a11246b9583a4058	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_50466c4a6f88bd7814db	group_7cfc34b6b803d0c2	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_506a5ebf1f040096e57d	group_78114424d132a70c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_50caf89f1170b4bc2413	group_b7b06c2783e0ea47	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_50ee2c708f6705df6bb0	group_24a65fa7e01e3725	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5143ae6dbe48f97527f3	group_88b427da51120607	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_514e669feaf773263a91	group_3924b5bc43600b86	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_515e4bebf076c269a396	group_b44df12e79bef6ee	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_51cc91ee9ee5d8eca7ad	group_8816897606b723e5	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_51d44158fbd9868621a8	group_928bd7e168e4255c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_52081107707c77e296a5	group_1bf4105e032dfa2a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_522df801b88903d50e18	group_36a961945848c2a8	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5274e6f4b1754ec53fc8	group_ebe43f0687841767	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_52b1cfb2ead2625b49ed	group_86c014809288cdd5	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_53b3e03132f8e30d747d	group_d1eb6c27f17edd40	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_53b615f7b17c5bb24504	group_112a981dbc9ae9fb	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_53b7fe84c9653b574e17	group_fc14f2272d4143d7	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_53bbe1872730f280f597	group_ad246ce387f490ab	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_541b578ae6c909c13051	group_bf0254712f2f4f08	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5421d24d7fa1a71605ad	group_45a452a3360d750f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_542279991dba8dce3939	group_3644ec3e07aa7ba5	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_543ecaccb671624cd19d	group_8809977234d0d624	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_546852832bbdabdd9287	group_2dca9ae8f5e3ac51	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_54873717c19f222e4940	group_a6d66b6bfcde4048	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_549f64f05b60c4692467	group_5c5835d0f2359827	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_54c45d9e89dbc9d7a6f6	group_7c54f15ffdb44267	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_54df77e29c680df2533b	group_dcf8278963bd621e	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_54e0b64ba8d702097aca	group_5655fb3d2ed61732	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_54e386b97cf7b798d075	group_fde49582789d4808	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_55a91b0ee42628395411	group_bd275a182d91f4e4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_55c82eb6a672d831b6e6	group_5ad91a84b7eee55a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_55c9ae166c4262239697	group_8dc2e5e3faaa429a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_55cb34b08858e51382f2	group_2a8c103a9813364a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5620f310b50af767feff	group_f2a1097cf6346ab7	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5659769b17a23ca99783	group_e202c32ebf6396e4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_56a5bb8e1e8e91bc5cba	group_58ef5a01be7ea411	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_56af7594a2668167ca87	group_68c6fa886d9a8a5c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_56fd1ebe41f4171a0760	group_2edfaeb3ed4014ab	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_571c53919e6b2200166c	group_85b514cbf2ffe4f4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_57642872a4a2337fd35e	group_f794a687786df662	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_57657ec1ff48cf0faf90	group_fce4a88b74d16906	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_57844ca7c92a865b6ee7	group_161ab873000e8224	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_57a8fc6f0d0458a6a854	group_3dbf92fed5f7bfc4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_58200ab0d1c41d520ed6	group_2f45eed3a0c6f360	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_582c0794a249daafc9f7	group_89a4f63d767e2391	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_582ca08a25949a8a9aa9	group_938d103e7e16288a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5871ea4392dbc15dadd2	group_22423b8c845957ee	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5893cb5bcb786d764d4f	group_98cc27a8d596c00f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_58ac6c0b5627133664bc	group_fd6791e7a9dd1b5f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_58f0aa60931649a635bd	group_60cacae2cc50f06d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_592d4bc70c0138a1b1e8	group_6f1c0e17cc492f4a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_598478ae2296a7be8629	group_cddedfe600c8b197	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_59abe4f56644fa2284c5	group_0affb27409304bcc	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_59c2055df1a0feb9c436	group_f1d4775b4e9a03e4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_59d150fac398e9780cf1	group_bcc771ce312b1b3d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a0c3f73a017b1979cb5	group_656e1dea5b679b28	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a1d6a9ee976978d6cfe	group_213d09ddb60b4043	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a2c9e6d3b372a1f20c3	group_77c9ac0f70ee8909	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a79a92e617460aabd60	group_1c259aef15be868d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a81df72a8da8e1c5332	group_4fcfa211805341bb	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5a87275f918ddafe0516	group_80550aaad1e31717	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5b0d9e7a02995b7920fa	group_0005676669f696c2	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5b14698e9247a07e76b4	group_726ee5c34150d3ab	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5b2500d6f49fb6a89bd7	group_64974eb304351833	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5bac93cf1bec0e9d1679	group_e0f3db010face386	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5bf55ee35d52699ff0e3	group_e63d95342ac7d5ce	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5c9884725e37543796a0	group_fddb71d2bd819510	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5cb7a9b422310ba9d8d0	group_e47beb6cc44f84ba	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5cce0c430ac5fae8ab76	group_781a4636b6910e0f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5cecff3e351e63d77f3b	group_d9f6d33fe0ae06f3	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5d1efe156208cc56415b	group_b5647a64cea517e9	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5d254d876d95dc96e848	group_e9ea2c6f07ef1fe8	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5d263fa0b6b714de14e2	group_0c5a62f52f927351	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5d9c0895c771ae142b3f	group_8b29b145c20a8b42	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5da69d0c7bbf2a506e91	group_ee2aef3482161a85	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5db961eea6f1a326227e	group_4934a9cf89740319	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5dbf41e9ceb0ea12216c	group_aaaf863581312117	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e0ff05ca2e9fb772ce0	group_00943c92681cf73b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e17fbe30045bc35c139	group_d9a98601795a225b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e277c3e58fdd9ff1cfa	group_2d1067b9896afdb0	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e42dd0873af83c01234	group_94cdc7a1e5980880	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e4c8793db9973915ff0	group_353c0b089804f43b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e5e8c7dd8878f553ff6	group_d70026cbf61f041a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e8b6f631137791de925	group_f02fbdd4816c50a4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e98f5f6e311d616e6fa	group_3f0ea508a38af2b7	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5e9d4128c0fa83dc66f7	group_bf74a604ef86348a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5eb2d1337f416c368446	group_79188672d4abfd4d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5edf94b3729786ae4107	group_bccf83930647e945	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5ef12853e3416e33b393	group_d7478282fd486062	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5f2daed2e0346bec7c0b	group_43d03d23484fc868	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5f8f0aa9b304e137d659	group_4c968178b96781d2	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5f9d2eaca040d2bc4bfe	group_92c71ebbc08767cc	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_5fa645d6ef3845adc989	group_0042c7cdb900d5c0	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_600cc573af78104bcfb1	group_8912e337f90a9d4b	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_603bcf6b18ded805ca89	group_13b3aa5931563b18	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_60a24c0f553ed6fe816a	group_e6eeedd802944103	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_61360eac8974a50d3689	group_8ef3fdce92e38273	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_622fa91e8e8f9a4631d5	group_cded19bc07de5237	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6257b8461aaf7620b510	group_873c498fee138c6f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6261ebe636141917a6d5	group_81cb264f90b74188	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6268c5135797d5e21977	group_583a1ae1ef252793	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_626aff39495b8c74d776	group_078656486a951eba	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6298ac594f370eed8f9d	group_550bca8d0ca470c0	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_62bc7938420421845441	group_5f1287af22f12fc6	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_62bf64136da264c3c7e4	group_9aeaf278d433024a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_62c1c90ba9bb13b869b4	group_aeaab179edcb8108	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_639808730f6f3103f39a	group_7d5873f0726d189a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_63c9a9fe6bf82a0d5be8	group_5e26291194a68aac	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_63cccf32abd3f2d97b63	group_49d1221996b1f7bf	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_63dc1351158c45a51159	group_9e87e0ecdb87a425	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6410ed9c0e4492c7aefd	group_a1937d262f58bb4c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_64131ef33e5c3efb9ecf	group_0b42cd41cf35a2f8	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_643566480c7d15f09d9c	group_dcefd2229a53f591	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6445716efe244588147b	group_146242d7b3d42269	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_647f742163e4d5bdf275	group_55277db123a48486	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_64b45f71e7bba9741f9a	group_79ac4e965e6b2c54	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_64d08afbe3f533669a0d	group_c27d7b6af78efaf4	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6510747adf620d734d68	group_41ad20ef86b8ce94	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_653760f83ac642e91992	group_63b9d9424d666f4d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_654f795794a2c323b17b	group_ca4702e51f95dc8d	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_655a0ae77d68a7889953	group_2b3f7809a11dda5c	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65607637399ee654f5bc	group_cd7587a5b275d133	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6568e9dfe68bd8f6f9c2	group_f5e8d8181d77b7a1	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65838cbf4a04b8fd670c	group_103d4b337e218051	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_658e16ba4be4e27ec0e2	group_f4b876ac9448de7e	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65b69898848532336af4	group_b98f47f7248a40d1	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65bcab22b10f70a58d0d	group_4f7d93c8c0454218	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65e0128968ca1db68e53	group_57d1a6c9d6d7b923	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_65e6e571c19a4a20acdd	group_ced42fa639e9f79a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_66100e6657489b051af6	group_7fd655f924cd06a5	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6611034856d4159543a8	group_f2792f6e916a4243	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_661437c6fca827b21775	group_f4acc100663518a3	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_6664a882ac00df9e9fad	group_b9ba2080378b3660	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_66a26081497d2b208965	group_54ebce0fbb929843	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_66b1bf615046f955b5a9	group_02dec8886022793f	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_66d6e91061b2c8abb130	group_00145ab8def51ddd	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_670fdf446806c754ffa9	group_85eaa3e18c8ae617	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_677bfcb2dbb4f50964db	group_5563574c86bcbb4a	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_67bf1eebb46ce0e9f89b	group_d44c4d24a44a5496	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
CryptoBounty-Malicious_g_67e80ca0738c2103d094	group_994d4f18ffc065f6	CryptoBounty_Malicious	CryptoBounty	Malicious	1	source_derived_weak	source_derived
