group_id	split
CryptoBounty-Malicious_g_28dbc377e95cd8e503ea	validation
CryptoBounty-Malicious_g_28ef734a2100ab4828dc	train
CryptoBounty-Malicious_g_291a16c06a1278597ae9	train
CryptoBounty-Malicious_g_294d6e631ce6863661b7	train
CryptoBounty-Malicious_g_2969e720373135cb9c50	train
CryptoBounty-Malicious_g_2973b0936b81c913897e	train
CryptoBounty-Malicious_g_297d1f389fad0cd30a9c	train
CryptoBounty-Malicious_g_298d8b772446424bde1f	train
CryptoBounty-Malicious_g_2999c1e8c5e4a1c0678c	validation
CryptoBounty-Malicious_g_29c70e2b3067b471ea3d	train
CryptoBounty-Malicious_g_2a02eb9c9304c31e98c3	train
CryptoBounty-Malicious_g_2a27f1f45717a3198052	train
CryptoBounty-Malicious_g_2a40194f8c5cf9f9860b	validation
CryptoBounty-Malicious_g_2a66889463a59ea23aa4	validation
CryptoBounty-Malicious_g_2a93799c9f16337b123c	train
CryptoBounty-Malicious_g_2aacbbee54f892dfe2fa	train
CryptoBounty-Malicious_g_2ac3157282569af12310	train
CryptoBounty-Malicious_g_2adbed2bf6ce7100906f	train
CryptoBounty-Malicious_g_2b092f948d7cdccdb984	train
CryptoBounty-Malicious_g_2b1d2885a897a0886810	train
CryptoBounty-Malicious_g_2b7f13f01c9e9b174da1	test
CryptoBounty-Malicious_g_2badfa4d6aa33ac565fd	train
CryptoBounty-Malicious_g_2bd4ba52183d8692d889	validation
CryptoBounty-Malicious_g_2bd9d34dbbb17c5e062f	train
CryptoBounty-Malicious_g_2be5898f4942b733a664	test
CryptoBounty-Malicious_g_2bebc43c442281d4f126	train
CryptoBounty-Malicious_g_2c62a5e1413432931693	validation
CryptoBounty-Malicious_g_2c652f2b517abfd933cf	validation
CryptoBounty-Malicious_g_2c69f926d7bed4e84ec0	train
CryptoBounty-Malicious_g_2c969395a57d66b6e758	train
CryptoBounty-Malicious_g_2c9e532b40f1e3df0f07	train
CryptoBounty-Malicious_g_2d2e3eaafcc526d3b924	test
CryptoBounty-Malicious_g_2d2eec5dbdfc08a46c8c	test
CryptoBounty-Malicious_g_2d3a102749f2f27490d7	train
CryptoBounty-Malicious_g_2d72076c67aea675092c	train
CryptoBounty-Malicious_g_2d9af0f41242edfa52a6	train
CryptoBounty-Malicious_g_2da028594f1cad3dbe9b	train
CryptoBounty-Malicious_g_2db17f31c9be0bf9acf1	train
CryptoBounty-Malicious_g_2db764b0e43ac5464894	test
CryptoBounty-Malicious_g_2de107af549fcfc3a94d	test
CryptoBounty-Malicious_g_2df35d39053a576d0ec6	test
CryptoBounty-Malicious_g_2e1d03c043d310186340	train
CryptoBounty-Malicious_g_2e6692cf3f737f1614c8	train
CryptoBounty-Malicious_g_2e7500710eebc2c7fea5	test
CryptoBounty-Malicious_g_2e89c019c6af7d09ee72	train
CryptoBounty-Malicious_g_2eb5d37d7aa1c05ba1fd	test
CryptoBounty-Malicious_g_2ede92bf5b29c623d775	train
CryptoBounty-Malicious_g_2ee038554c939744eefd	train
CryptoBounty-Malicious_g_2f05d3f835d243f418ad	train
CryptoBounty-Malicious_g_2f21733731bfc9ab3533	train
CryptoBounty-Malicious_g_2f551509e2ce949f2c7f	train
CryptoBounty-Malicious_g_2f8de8edaa2e2c117a4e	train
CryptoBounty-Malicious_g_2fa336429a9b8d80383e	train
CryptoBounty-Malicious_g_3039706549535359a88d	validation
CryptoBounty-Malicious_g_3071ef6a58be5fba7c74	validation
CryptoBounty-Malicious_g_30a17f2a0da4b0dfb3f9	train
CryptoBounty-Malicious_g_30b0e56b9d6380e9d03b	validation
CryptoBounty-Malicious_g_30bea0501c9706c0255c	train
CryptoBounty-Malicious_g_30d0893036938e3c71c4	train
CryptoBounty-Malicious_g_30d31fe8c6aab87eb4d7	validation
CryptoBounty-Malicious_g_310f23b64492b3f5d933	validation
CryptoBounty-Malicious_g_3116b212b5a027a090dd	validation
CryptoBounty-Malicious_g_311703fb089e1831708c	train
CryptoBounty-Malicious_g_31194cabfeb29ec0a798	train
CryptoBounty-Malicious_g_313fc0ae71ce2331262d	train
CryptoBounty-Malicious_g_314c2057d264dae8b874	train
CryptoBounty-Malicious_g_31bb2da78119110a6b41	train
CryptoBounty-Malicious_g_31d0c7004ce0e44362d6	train
CryptoBounty-Malicious_g_31e477b7c669f82a168f	validation
CryptoBounty-Malicious_g_31ec292abeae9d269ac5	train
CryptoBounty-Malicious_g_32964cbce1dbb6d453d2	train
CryptoBounty-Malicious_g_32a45ba9c738e2848dfe	train
CryptoBounty-Malicious_g_32b2fc5420be5470d919	train
CryptoBounty-Malicious_g_331c12ff1be26bd50bd2	train
CryptoBounty-Malicious_g_33299ab66b0a406229d9	train
CryptoBounty-Malicious_g_334ce73451dccf63be4c	test
CryptoBounty-Malicious_g_334fe8f560533d0253f1	train
CryptoBounty-Malicious_g_3359d8f88a00fb564725	train
CryptoBounty-Malicious_g_3413be8e53f224dba236	validation
CryptoBounty-Malicious_g_344deeabb3859cfd625b	validation
CryptoBounty-Malicious_g_347ff1a064c90dcac483	train
CryptoBounty-Malicious_g_3484cf9c8dd00e35c8e8	train
CryptoBounty-Malicious_g_35b89db44bacd916cd9b	test
CryptoBounty-Malicious_g_35e19241eca25dfc5a09	train
CryptoBounty-Malicious_g_35e962312067caeb93e7	validation
CryptoBounty-Malicious_g_35e99dc634f2eddeffe6	train
CryptoBounty-Malicious_g_368d97e688c2baee1690	validation
CryptoBounty-Malicious_g_36b82ede6e785be9d864	train
CryptoBounty-Malicious_g_370bc742dc6470ebc7d3	train
CryptoBounty-Malicious_g_371f915cd8dc3ddbeb46	train
CryptoBounty-Malicious_g_373ecc9788dc7c2142f9	train
CryptoBounty-Malicious_g_37875a85c5b1c3832239	test
CryptoBounty-Malicious_g_378c38078428214fbfd6	test
CryptoBounty-Malicious_g_3797f983da99b257cbd0	validation
CryptoBounty-Malicious_g_37c65e5c5f295a02f102	train
CryptoBounty-Malicious_g_37cafbf3626e5558672e	train
CryptoBounty-Malicious_g_37e145d99ead674b7a98	train
CryptoBounty-Malicious_g_37ff7abfc951def63d74	train
CryptoBounty-Malicious_g_383989000f6cf7328a1c	train
CryptoBounty-Malicious_g_38541e62a3a6229ddc27	train
CryptoBounty-Malicious_g_388a9349238c787b26fe	train
CryptoBounty-Malicious_g_388dd5c16cca423fa81c	train
CryptoBounty-Malicious_g_38b5982f0f790b66acf3	train
CryptoBounty-Malicious_g_3909b41e1337a3657b7c	train
CryptoBounty-Malicious_g_39247c501bfb0dbb372f	train
CryptoBounty-Malicious_g_392fbb1b6869a36a52e2	train
CryptoBounty-Malicious_g_3957172f4af8beb58bf7	train
CryptoBounty-Malicious_g_396475df3f1db4d5dcaa	test
CryptoBounty-Malicious_g_39684287e759817b1350	train
CryptoBounty-Malicious_g_39f0abbb783e2da5ae0e	train
CryptoBounty-Malicious_g_3a37b3eea339501bd390	train
CryptoBounty-Malicious_g_3aa304e560e5465ad030	train
CryptoBounty-Malicious_g_3aafd62f29a95a734801	validation
CryptoBounty-Malicious_g_3abfd27adc20e241ede2	train
CryptoBounty-Malicious_g_3ae18883a7d4616cef08	train
CryptoBounty-Malicious_g_3b266492c55bc602fe0c	validation
CryptoBounty-Malicious_g_3b2f58aea12cf44473c7	train
CryptoBounty-Malicious_g_3b6876386bc74ab22764	test
CryptoBounty-Malicious_g_3b721d1700e0202ddf99	train
CryptoBounty-Malicious_g_3b822639ec5a433c03bf	train
CryptoBounty-Malicious_g_3baf5bd37b2e62cee9e2	train
CryptoBounty-Malicious_g_3c0b8d68b93085679620	train
CryptoBounty-Malicious_g_3c11d19ec7b7ba0417e4	test
CryptoBounty-Malicious_g_3c22d73ad942b016afc7	train
CryptoBounty-Malicious_g_3c6ccaf32abe0eecbbbd	train
CryptoBounty-Malicious_g_3c8e5adeafc44dd7370a	validation
CryptoBounty-Malicious_g_3caf10d672dfd4620db3	train
CryptoBounty-Malicious_g_3cc19ef502ab30f12986	train
CryptoBounty-Malicious_g_3cc74bbebf3a7e63f140	train
CryptoBounty-Malicious_g_3ccda59db1d890a0c344	train
CryptoBounty-Malicious_g_3d238555059e776fc3b1	train
CryptoBounty-Malicious_g_3d32e6044b552b644943	validation
CryptoBounty-Malicious_g_3d4407224db6005627ea	train
CryptoBounty-Malicious_g_3d64623eec927c6cd2fe	train
CryptoBounty-Malicious_g_3d6fd5d885f6bb1448c0	test
CryptoBounty-Malicious_g_3d96427c2287667193f7	train
CryptoBounty-Malicious_g_3d9ea06a7ee00800607b	train
CryptoBounty-Malicious_g_3da776b769dc76f4838f	test
CryptoBounty-Malicious_g_3dc2a6f966322c9d88f3	train
CryptoBounty-Malicious_g_3ddce5f864659f9edfba	test
CryptoBounty-Malicious_g_3ddf2728ff41466eca6c	train
CryptoBounty-Malicious_g_3de1771aa1c1f91335c6	train
CryptoBounty-Malicious_g_3e0ed31c4cd7ebbacc39	test
CryptoBounty-Malicious_g_3e264cf2388e2f55a8f2	train
CryptoBounty-Malicious_g_3e406ed8a41491f8330e	test
CryptoBounty-Malicious_g_3e46d4a506a17782d8a7	train
CryptoBounty-Malicious_g_3e6bdf164104a28c9556	train
CryptoBounty-Malicious_g_3e70f43629f26a06acca	train
CryptoBounty-Malicious_g_3ea0f81d451b5980f83e	train
CryptoBounty-Malicious_g_3f210b89f138d13c99c1	train
CryptoBounty-Malicious_g_3f3eb92869f7554eac1d	validation
CryptoBounty-Malicious_g_40718fcffea46b1c96e7	train
CryptoBounty-Malicious_g_407f6219ee8751620a88	train
CryptoBounty-Malicious_g_40855d462b3d4ac95b52	train
CryptoBounty-Malicious_g_409005b47b2301c4daa1	train
CryptoBounty-Malicious_g_40982d60091aa23bd70a	validation
CryptoBounty-Malicious_g_40c7654a459ca5c30055	train
CryptoBounty-Malicious_g_40c76f6d3b81bcd647c3	train
CryptoBounty-Malicious_g_412b113d5d071435c1ab	train
CryptoBounty-Malicious_g_41328cf0788ebfc70df0	train
CryptoBounty-Malicious_g_416b3553336655363004	train
CryptoBounty-Malicious_g_41b2c22ea4aa052a2014	train
CryptoBounty-Malicious_g_41ce2872ece1eada3edd	train
CryptoBounty-Malicious_g_41ef841a5b0ace854377	train
CryptoBounty-Malicious_g_41fb0151bb3cebc833f8	train
CryptoBounty-Malicious_g_4216a2cd3994c64189da	train
CryptoBounty-Malicious_g_426f58d05f63be5fb25a	train
CryptoBounty-Malicious_g_42a82cfe176dcaa9cc5a	train
CryptoBounty-Malicious_g_42b0d3a223190ecb9f64	train
CryptoBounty-Malicious_g_42b5adb746bab0111f90	train
CryptoBounty-Malicious_g_42c2812bad069a4bdfd8	train
CryptoBounty-Malicious_g_4301833b1b55e51635c8	train
CryptoBounty-Malicious_g_4307d01863771a4b05b6	train
CryptoBounty-Malicious_g_430eec97bc359d12cc28	test
CryptoBounty-Malicious_g_43245b5309fc92cc586e	test
CryptoBounty-Malicious_g_4339e952712bc3341311	train
CryptoBounty-Malicious_g_4361dad2458d0af9112c	test
CryptoBounty-Malicious_g_43f3513d8ae7862d4756	train
CryptoBounty-Malicious_g_448366c9b6db3556065c	train
CryptoBounty-Malicious_g_44a996cc772b50db93f5	validation
CryptoBounty-Malicious_g_44d04e4d9e28faa49dfa	validation
CryptoBounty-Malicious_g_44e0457d4a102e23e1e7	train
CryptoBounty-Malicious_g_453fb0dd79b86929cf38	test
CryptoBounty-Malicious_g_4542190f875015f57e64	train
CryptoBounty-Malicious_g_4576a9669af70c283dd8	train
CryptoBounty-Malicious_g_4610ae827253a6c7ca4b	train
CryptoBounty-Malicious_g_464d18086e16118eb5a3	train
CryptoBounty-Malicious_g_465194b8154b428bbb77	test
CryptoBounty-Malicious_g_467ea2e686ebf8ed48a0	train
CryptoBounty-Malicious_g_46b43aec911331b79dc1	train
CryptoBounty-Malicious_g_47087fcc235f609e1516	validation
CryptoBounty-Malicious_g_4709f634f2ca87ebaafd	train
CryptoBounty-Malicious_g_471add3994957ae579c5	train
CryptoBounty-Malicious_g_47ba5c26f729a6230184	train
CryptoBounty-Malicious_g_47bc4875c9834b7c6f33	train
CryptoBounty-Malicious_g_47d220b7c29f694ed19f	train
CryptoBounty-Malicious_g_47e4e1bb16cfc4e5e911	train
CryptoBounty-Malicious_g_47f41846353be6413d93	train
CryptoBounty-Malicious_g_47f57dd7ad3f7d7003af	train
CryptoBounty-Malicious_g_4803b1940aaea63ba462	train
CryptoBounty-Malicious_g_4808616ba65dffd695d4	train
CryptoBounty-Malicious_g_481b65137e9c9c84b500	train
CryptoBounty-Malicious_g_4835c1263c0e915b7ff3	train
CryptoBounty-Malicious_g_4840751b2f224b6aabee	train
CryptoBounty-Malicious_g_4889a7ba72c16984377a	validation
CryptoBounty-Malicious_g_48ade5e5fe12f6f6c84a	validation
CryptoBounty-Malicious_g_48b60b74ae5372d883e5	validation
CryptoBounty-Malicious_g_4916ef4f0f6cce63ce11	train
CryptoBounty-Malicious_g_492d16abe69069f46a7f	validation
CryptoBounty-Malicious_g_492e2ed30ecb5449ba8f	test
CryptoBounty-Malicious_g_49662c20907b64f21b57	train
CryptoBounty-Malicious_g_496704378241d1405f03	train
CryptoBounty-Malicious_g_499f06cfcd0775e1dad2	train
CryptoBounty-Malicious_g_49a639f698bc366f91a5	train
CryptoBounty-Malicious_g_49e617d6723fe2af7eda	train
CryptoBounty-Malicious_g_4a0a27f64019f454384c	train
CryptoBounty-Malicious_g_4a2cdeb1877401f6a37e	validation
CryptoBounty-Malicious_g_4a50fb33efa07b3070bf	train
CryptoBounty-Malicious_g_4aa82aa6cf7b16e84ddd	train
CryptoBounty-Malicious_g_4c13de20906c351c1ebb	train
CryptoBounty-Malicious_g_4c4795df0c43e5ac8ebc	train
CryptoBounty-Malicious_g_4c68916619ab10b1008d	validation
CryptoBounty-Malicious_g_4c747ba9242ee5204f94	validation
CryptoBounty-Malicious_g_4c8266945f5dad1cf8e1	train
CryptoBounty-Malicious_g_4cdb4c13b2599b5a4b74	train
CryptoBounty-Malicious_g_4cf3f27dceb2ad324c4d	validation
CryptoBounty-Malicious_g_4cf738e35ac196b40a6d	test
CryptoBounty-Malicious_g_4d015163c9ec1c0ac7c3	validation
CryptoBounty-Malicious_g_4d213f40f0515ce63418	test
CryptoBounty-Malicious_g_4d2e28cf5bc808406169	train
CryptoBounty-Malicious_g_4d4b2af90f1226b00094	train
CryptoBounty-Malicious_g_4d6e6663474153be8729	validation
CryptoBounty-Malicious_g_4d9efbdb6357e4fe106c	train
CryptoBounty-Malicious_g_4db0a9ac77f06c018f85	train
CryptoBounty-Malicious_g_4dccf9d270526cb3eb75	train
CryptoBounty-Malicious_g_4dfd773f4fedf213e5b2	validation
CryptoBounty-Malicious_g_4dfd9ed195771b72e356	train
CryptoBounty-Malicious_g_4e1039ed700142e7986a	train
CryptoBounty-Malicious_g_4e5e4e867560b17e487f	test
CryptoBounty-Malicious_g_4e6da4056b03937609e8	validation
CryptoBounty-Malicious_g_4e8265e0545b261fbc1d	train
CryptoBounty-Malicious_g_4eb76165856259cf378d	train
CryptoBounty-Malicious_g_4edc377284d63e78d22f	validation
CryptoBounty-Malicious_g_4f1e82281cabbee9f859	train
CryptoBounty-Malicious_g_4f213c90c77fd24fc5e2	train
CryptoBounty-Malicious_g_4f4704ce14b4961c5538	train
CryptoBounty-Malicious_g_4f9cc1047bbb8b4f2357	train
CryptoBounty-Malicious_g_4fafa285a37966744a81	train
CryptoBounty-Malicious_g_4fafffec314ea7bd5780	train
CryptoBounty-Malicious_g_4fc1307636843f50f9af	train
CryptoBounty-Malicious_g_4fc2c1bdc228a50ce6d8	train
CryptoBounty-Malicious_g_4fc82ac189bd532bf72f	train
CryptoBounty-Malicious_g_50466c4a6f88bd7814db	train
CryptoBounty-Malicious_g_506a5ebf1f040096e57d	train
CryptoBounty-Malicious_g_50caf89f1170b4bc2413	train
CryptoBounty-Malicious_g_50ee2c708f6705df6bb0	train
CryptoBounty-Malicious_g_5143ae6dbe48f97527f3	train
CryptoBounty-Malicious_g_514e669feaf773263a91	train
CryptoBounty-Malicious_g_515e4bebf076c269a396	train
CryptoBounty-Malicious_g_51cc91ee9ee5d8eca7ad	train
CryptoBounty-Malicious_g_51d44158fbd9868621a8	train
CryptoBounty-Malicious_g_52081107707c77e296a5	train
CryptoBounty-Malicious_g_522df801b88903d50e18	train
CryptoBounty-Malicious_g_5274e6f4b1754ec53fc8	test
CryptoBounty-Malicious_g_52b1cfb2ead2625b49ed	train
CryptoBounty-Malicious_g_53b3e03132f8e30d747d	train
CryptoBounty-Malicious_g_53b615f7b17c5bb24504	validation
CryptoBounty-Malicious_g_53b7fe84c9653b574e17	train
CryptoBounty-Malicious_g_53bbe1872730f280f597	validation
CryptoBounty-Malicious_g_541b578ae6c909c13051	test
CryptoBounty-Malicious_g_5421d24d7fa1a71605ad	train
CryptoBounty-Malicious_g_542279991dba8dce3939	train
CryptoBounty-Malicious_g_543ecaccb671624cd19d	validation
CryptoBounty-Malicious_g_546852832bbdabdd9287	validation
CryptoBounty-Malicious_g_54873717c19f222e4940	train
CryptoBounty-Malicious_g_549f64f05b60c4692467	train
CryptoBounty-Malicious_g_54c45d9e89dbc9d7a6f6	train
CryptoBounty-Malicious_g_54df77e29c680df2533b	train
CryptoBounty-Malicious_g_54e0b64ba8d702097aca	train
CryptoBounty-Malicious_g_54e386b97cf7b798d075	train
CryptoBounty-Malicious_g_55a91b0ee42628395411	train
CryptoBounty-Malicious_g_55c82eb6a672d831b6e6	train
CryptoBounty-Malicious_g_55c9ae166c4262239697	train
CryptoBounty-Malicious_g_55cb34b08858e51382f2	train
CryptoBounty-Malicious_g_5620f310b50af767feff	validation
CryptoBounty-Malicious_g_5659769b17a23ca99783	train
CryptoBounty-Malicious_g_56a5bb8e1e8e91bc5cba	train
CryptoBounty-Malicious_g_56af7594a2668167ca87	validation
CryptoBounty-Malicious_g_56fd1ebe41f4171a0760	train
CryptoBounty-Malicious_g_571c53919e6b2200166c	train
CryptoBounty-Malicious_g_57642872a4a2337fd35e	train
CryptoBounty-Malicious_g_57657ec1ff48cf0faf90	test
CryptoBounty-Malicious_g_57844ca7c92a865b6ee7	validation
CryptoBounty-Malicious_g_57a8fc6f0d0458a6a854	test
CryptoBounty-Malicious_g_58200ab0d1c41d520ed6	test
CryptoBounty-Malicious_g_582c0794a249daafc9f7	train
CryptoBounty-Malicious_g_582ca08a25949a8a9aa9	test
CryptoBounty-Malicious_g_5871ea4392dbc15dadd2	train
CryptoBounty-Malicious_g_5893cb5bcb786d764d4f	train
CryptoBounty-Malicious_g_58ac6c0b5627133664bc	test
CryptoBounty-Malicious_g_58f0aa60931649a635bd	train
CryptoBounty-Malicious_g_592d4bc70c0138a1b1e8	train
CryptoBounty-Malicious_g_598478ae2296a7be8629	validation
CryptoBounty-Malicious_g_59abe4f56644fa2284c5	train
CryptoBounty-Malicious_g_59c2055df1a0feb9c436	train
CryptoBounty-Malicious_g_59d150fac398e9780cf1	train
CryptoBounty-Malicious_g_5a0c3f73a017b1979cb5	train
CryptoBounty-Malicious_g_5a1d6a9ee976978d6cfe	train
CryptoBounty-Malicious_g_5a2c9e6d3b372a1f20c3	train
CryptoBounty-Malicious_g_5a79a92e617460aabd60	validation
CryptoBounty-Malicious_g_5a81df72a8da8e1c5332	test
CryptoBounty-Malicious_g_5a87275f918ddafe0516	train
CryptoBounty-Malicious_g_5b0d9e7a02995b7920fa	train
CryptoBounty-Malicious_g_5b14698e9247a07e76b4	train
CryptoBounty-Malicious_g_5b2500d6f49fb6a89bd7	validation
CryptoBounty-Malicious_g_5bac93cf1bec0e9d1679	train
CryptoBounty-Malicious_g_5bf55ee35d52699ff0e3	train
CryptoBounty-Malicious_g_5c9884725e37543796a0	train
CryptoBounty-Malicious_g_5cb7a9b422310ba9d8d0	train
CryptoBounty-Malicious_g_5cce0c430ac5fae8ab76	train
CryptoBounty-Malicious_g_5cecff3e351e63d77f3b	train
CryptoBounty-Malicious_g_5d1efe156208cc56415b	train
CryptoBounty-Malicious_g_5d254d876d95dc96e848	train
CryptoBounty-Malicious_g_5d263fa0b6b714de14e2	validation
CryptoBounty-Malicious_g_5d9c0895c771ae142b3f	train
CryptoBounty-Malicious_g_5da69d0c7bbf2a506e91	train
CryptoBounty-Malicious_g_5db961eea6f1a326227e	train
CryptoBounty-Malicious_g_5dbf41e9ceb0ea12216c	test
CryptoBounty-Malicious_g_5e0ff05ca2e9fb772ce0	train
CryptoBounty-Malicious_g_5e17fbe30045bc35c139	validation
CryptoBounty-Malicious_g_5e277c3e58fdd9ff1cfa	validation
CryptoBounty-Malicious_g_5e42dd0873af83c01234	train
CryptoBounty-Malicious_g_5e4c8793db9973915ff0	test
CryptoBounty-Malicious_g_5e5e8c7dd8878f553ff6	train
CryptoBounty-Malicious_g_5e8b6f631137791de925	test
CryptoBounty-Malicious_g_5e98f5f6e311d616e6fa	train
CryptoBounty-Malicious_g_5e9d4128c0fa83dc66f7	train
CryptoBounty-Malicious_g_5eb2d1337f416c368446	train
CryptoBounty-Malicious_g_5edf94b3729786ae4107	train
CryptoBounty-Malicious_g_5ef12853e3416e33b393	train
CryptoBounty-Malicious_g_5f2daed2e0346bec7c0b	test
CryptoBounty-Malicious_g_5f8f0aa9b304e137d659	train
CryptoBounty-Malicious_g_5f9d2eaca040d2bc4bfe	test
CryptoBounty-Malicious_g_5fa645d6ef3845adc989	train
CryptoBounty-Malicious_g_600cc573af78104bcfb1	test
CryptoBounty-Malicious_g_603bcf6b18ded805ca89	train
CryptoBounty-Malicious_g_60a24c0f553ed6fe816a	validation
CryptoBounty-Malicious_g_61360eac8974a50d3689	train
CryptoBounty-Malicious_g_622fa91e8e8f9a4631d5	train
CryptoBounty-Malicious_g_6257b8461aaf7620b510	validation
CryptoBounty-Malicious_g_6261ebe636141917a6d5	train
CryptoBounty-Malicious_g_6268c5135797d5e21977	train
CryptoBounty-Malicious_g_626aff39495b8c74d776	train
CryptoBounty-Malicious_g_6298ac594f370eed8f9d	train
CryptoBounty-Malicious_g_62bc7938420421845441	train
CryptoBounty-Malicious_g_62bf64136da264c3c7e4	train
CryptoBounty-Malicious_g_62c1c90ba9bb13b869b4	train
CryptoBounty-Malicious_g_639808730f6f3103f39a	train
CryptoBounty-Malicious_g_63c9a9fe6bf82a0d5be8	train
CryptoBounty-Malicious_g_63cccf32abd3f2d97b63	validation
CryptoBounty-Malicious_g_63dc1351158c45a51159	train
CryptoBounty-Malicious_g_6410ed9c0e4492c7aefd	train
CryptoBounty-Malicious_g_64131ef33e5c3efb9ecf	validation
CryptoBounty-Malicious_g_643566480c7d15f09d9c	train
CryptoBounty-Malicious_g_6445716efe244588147b	train
CryptoBounty-Malicious_g_647f742163e4d5bdf275	train
CryptoBounty-Malicious_g_64b45f71e7bba9741f9a	train
CryptoBounty-Malicious_g_64d08afbe3f533669a0d	train
CryptoBounty-Malicious_g_6510747adf620d734d68	train
CryptoBounty-Malicious_g_653760f83ac642e91992	train
CryptoBounty-Malicious_g_654f795794a2c323b17b	train
CryptoBounty-Malicious_g_655a0ae77d68a7889953	train
CryptoBounty-Malicious_g_65607637399ee654f5bc	train
CryptoBounty-Malicious_g_6568e9dfe68bd8f6f9c2	train
CryptoBounty-Malicious_g_65838cbf4a04b8fd670c	train
CryptoBounty-Malicious_g_658e16ba4be4e27ec0e2	validation
CryptoBounty-Malicious_g_65b69898848532336af4	validation
CryptoBounty-Malicious_g_65bcab22b10f70a58d0d	train
CryptoBounty-Malicious_g_65e0128968ca1db68e53	validation
CryptoBounty-Malicious_g_65e6e571c19a4a20acdd	train
CryptoBounty-Malicious_g_66100e6657489b051af6	train
CryptoBounty-Malicious_g_6611034856d4159543a8	train
CryptoBounty-Malicious_g_661437c6fca827b21775	train
CryptoBounty-Malicious_g_6664a882ac00df9e9fad	validation
CryptoBounty-Malicious_g_66a26081497d2b208965	train
CryptoBounty-Malicious_g_66b1bf615046f955b5a9	test
CryptoBounty-Malicious_g_66d6e91061b2c8abb130	test
CryptoBounty-Malicious_g_670fdf446806c754ffa9	train
CryptoBounty-Malicious_g_677bfcb2dbb4f50964db	test
CryptoBounty-Malicious_g_67bf1eebb46ce0e9f89b	train
CryptoBounty-Malicious_g_67e80ca0738c2103d094	validation
CryptoBounty-Malicious_g_67fa8b9c609a21662020	validation
CryptoBounty-Malicious_g_680dec3420356513cb4a	train
CryptoBounty-Malicious_g_6866ad2b378d3b738208	validation
CryptoBounty-Malicious_g_686fdaf428cac4c6bfbf	train
CryptoBounty-Malicious_g_689748d6923e783ebe9e	train
CryptoBounty-Malicious_g_68b633fe5885cdb8d534	test
CryptoBounty-Malicious_g_68eba99d5cb0e7b7e3da	train
CryptoBounty-Malicious_g_6903b479dfbdc1bd8ef9	train
CryptoBounty-Malicious_g_69cdcee12cb1303b9471	validation
CryptoBounty-Malicious_g_69dba46fc4b13affcd6b	train
CryptoBounty-Malicious_g_6a166774e1a3087ab2cd	validation
CryptoBounty-Malicious_g_6a1f97a54348d2752210	train
CryptoBounty-Malicious_g_6a2e520bf61472b54f8f	test
CryptoBounty-Malicious_g_6a4e060227584419c3e5	train
CryptoBounty-Malicious_g_6a6d12fe4d8223ba2b25	train
CryptoBounty-Malicious_g_6a9943b784b47161dc04	train
CryptoBounty-Malicious_g_6b22e40d2a14f9573110	train
CryptoBounty-Malicious_g_6b3007d520d536634f15	train
CryptoBounty-Malicious_g_6b305326915b0e29b520	test
CryptoBounty-Malicious_g_6b4e5dafcfb64e389669	test
CryptoBounty-Malicious_g_6b6ac05cceaaeb04fc6b	train
CryptoBounty-Malicious_g_6ba03099006bc494c0ee	train
CryptoBounty-Malicious_g_6bb05d65d49c56038e27	train
CryptoBounty-Malicious_g_6bb778cc9bd039037ec7	train
CryptoBounty-Malicious_g_6c55037ff5ddb7cf6a99	train
CryptoBounty-Malicious_g_6c7866729df69cfb32c3	validation
CryptoBounty-Malicious_g_6c7b5892a75d948c2224	train
CryptoBounty-Malicious_g_6d4b350d487b118b1788	train
CryptoBounty-Malicious_g_6da7b403d9d3ed123723	train
CryptoBounty-Malicious_g_6da81f227b85c9d168d5	validation
CryptoBounty-Malicious_g_6dc62404641c2ae1ec39	train
CryptoBounty-Malicious_g_6dd1f6e1f1a02171e03c	train
CryptoBounty-Malicious_g_6ded96226ca93238c0e5	train
CryptoBounty-Malicious_g_6e3d781fc26f4acac113	train
CryptoBounty-Malicious_g_6e6b2f23e8496627e064	validation
CryptoBounty-Malicious_g_6e7cea1162dd851a2e13	train
CryptoBounty-Malicious_g_6ea572cd19a811df2a79	train
CryptoBounty-Malicious_g_6ec5bfe0ea5d959751b6	train
CryptoBounty-Malicious_g_6f07f955cfcb5ae14ffd	train
CryptoBounty-Malicious_g_6f6902902a5d9f0bc2c7	train
CryptoBounty-Malicious_g_6f6f5219f3bb03cc66b7	test
CryptoBounty-Malicious_g_6f84d266bb54796ca90f	train
CryptoBounty-Malicious_g_6fa8e1f280dbb714b46e	train
CryptoBounty-Malicious_g_6fb078d45d691e945fd3	train
CryptoBounty-Malicious_g_700063e8ab08a7006652	train
CryptoBounty-Malicious_g_700ad7d91849c00653d4	train
CryptoBounty-Malicious_g_701214ba15b6c751d327	train
CryptoBounty-Malicious_g_7027b2410b5dc00c9879	train
CryptoBounty-Malicious_g_705b8d2b3ad4971841cf	test
CryptoBounty-Malicious_g_708176e6d194411fc73d	train
CryptoBounty-Malicious_g_7085a0ce79cc150e6e52	test
CryptoBounty-Malicious_g_70d2d99a7b64787047a3	train
CryptoBounty-Malicious_g_70f6f434278dd19f8c04	train
CryptoBounty-Malicious_g_713eedc7da89f823edbf	test
CryptoBounty-Malicious_g_7169b954f23fffb5c459	validation
CryptoBounty-Malicious_g_71a6753cdb06015973c6	train
